token_count,char_count,avg_word_length,modal_intensifying,modal_mitigating,modal_discourse,modal_particles_total,epistemic_verbs,epistemic_adverbs,hedging_total,positive_evaluation,negative_evaluation,negation_count,compound_count,compound_ratio,connective_causal,connective_contrast,connective_temporal,connective_additive,connectives_total,medical_diagnosis,medical_treatment,medical_symptoms,medical_professionals,temporal_expressions,intensifiers,has_question,doc_id,sent_id,topic,topic_prob,rating
11,66,5.090909090909091,0,0,1,1,0,0,0,2,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,563,1,-1,0.0152334220308198,5.0
17,116,5.882352941176471,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4429,5,-1,0.0406856158838162,6.0
22,134,5.136363636363637,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,489,4,0,0.1940175900557106,5.0
22,150,5.863636363636363,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2919,1,-1,0.0358911015972303,5.0
32,231,6.25,0,0,1,1,0,0,0,0,0,2,0,0.0,0,0,0,2,2,0,1,0,0,0,0,0,916,6,-1,0.0499910743376682,1.0
14,82,4.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,6183,1,-1,0.013693157003625,6.0
7,48,6.0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,7875,4,3,1.0,1.0
5,49,9.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,6406,5,-1,0.1221689269574705,6.0
26,165,5.384615384615385,1,0,0,1,0,1,1,1,0,0,0,0.0,0,1,0,3,4,0,0,0,0,0,1,0,2835,5,-1,0.0456081558480157,2.0
7,43,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1409,9,8,0.3653389610239657,3.0
15,88,4.933333333333334,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,7359,0,-1,0.0548075035726726,5.0
11,53,3.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3842,8,-1,0.0397186048623832,2.0
6,41,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3389,0,-1,0.0469495012743641,2.0
21,145,5.9523809523809526,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,1,1,0,0,0,0,3747,5,26,0.0744838293753091,1.0
27,189,6.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,2,0,0,6613,8,-1,0.0741609612911294,6.0
17,113,5.705882352941177,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,6270,4,-1,0.0264552928611647,1.0
8,50,5.375,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1109,3,-1,0.0112848240158107,4.0
5,32,5.6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,237,5,-1,0.104662297722458,3.0
7,68,8.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2714,3,3,0.1026547906946866,5.0
11,74,5.818181818181818,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,6900,0,22,0.30488158510074,5.0
12,66,4.583333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4690,6,-1,0.0100332285497396,1.0
11,56,4.181818181818182,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1721,0,7,0.3558822733288453,1.0
28,173,5.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,4709,6,-1,0.0656285648232577,6.0
10,54,4.5,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,3922,0,12,0.0261919215129046,2.0
6,44,6.5,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2111,3,-1,0.0556737190746986,3.0
13,88,5.846153846153846,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3385,0,2,0.4529216659069437,1.0
22,114,4.2272727272727275,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,1,0,0,0,4370,10,0,0.2010381910809923,3.0
12,89,6.5,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2817,1,2,0.0676951556920169,2.0
30,183,5.133333333333334,0,1,0,1,0,0,0,0,0,1,0,0.0,0,0,1,2,3,0,0,1,1,0,0,0,6310,5,-1,0.1332851019374747,5.0
12,88,6.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,5494,1,-1,0.0755318060311277,3.0
11,66,5.090909090909091,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,4544,1,2,0.2324111360389093,1.0
8,40,4.125,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7149,0,18,0.362478515027872,4.0
7,35,4.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,814,4,1,0.8009750585249034,2.0
15,94,5.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,689,6,-1,0.0113618432218435,5.0
28,143,4.142857142857143,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,7991,1,-1,0.0345540919970439,5.0
10,57,4.8,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1912,1,27,0.4698023857368154,1.0
13,85,5.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,6546,5,0,0.1621507874159411,6.0
16,88,4.5625,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,160,1,-1,0.0260058304383273,3.0
21,149,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,4,0,0,0,1,0,0,0,7683,2,-1,0.0126101562178353,4.0
6,55,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3453,4,9,0.4201377355450139,1.0
7,44,5.428571428571429,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4099,7,12,0.2676924546188458,4.0
17,100,4.9411764705882355,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1289,2,-1,0.0521440349780326,6.0
8,34,3.375,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,572,8,1,0.8289960794067538,6.0
20,124,5.25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4549,6,-1,0.0282743207125368,2.0
11,75,5.909090909090909,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,3150,1,22,1.0,4.0
18,111,5.222222222222222,0,0,1,1,0,0,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,646,1,-1,0.1806091706350388,2.0
14,89,5.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3558,1,-1,0.0320057414319733,4.0
7,48,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5174,1,6,0.1549596122436907,5.0
11,61,4.636363636363637,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,7250,7,1,0.8889978816318611,2.0
6,39,5.666666666666667,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,936,0,1,1.0,1.0
37,279,6.5675675675675675,0,0,0,0,0,1,1,0,0,1,0,0.0,0,1,0,2,3,0,0,0,0,0,2,0,426,0,-1,0.0614128751060995,3.0
8,45,4.75,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3481,2,-1,0.0326180085454376,5.0
26,146,4.653846153846154,0,0,1,1,0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,2580,0,-1,0.0401812831160921,1.0
13,85,5.615384615384615,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7852,5,-1,0.0449540120811194,6.0
8,56,6.125,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2184,4,2,0.0937002494893712,2.0
5,43,7.8,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,294,0,7,0.308202526106775,4.0
9,53,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7128,4,-1,0.0673394610581804,4.0
25,169,5.8,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,1128,9,-1,0.0712261420468562,6.0
12,85,6.166666666666667,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,5202,4,-1,0.0704733672230553,5.0
12,66,4.583333333333333,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,6629,4,2,0.0489007936682629,1.0
6,46,6.833333333333333,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,7083,1,-1,0.0649913527065257,5.0
28,171,5.142857142857143,1,0,0,1,0,0,0,1,1,0,0,0.0,1,1,0,1,3,0,1,0,1,0,1,0,4323,3,-1,0.0617052929927155,5.0
17,121,6.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7217,10,-1,0.0711266727408836,4.0
10,51,4.2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6489,4,2,0.1423969608923327,1.0
14,96,5.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3307,8,-1,0.0531256788571603,4.0
13,60,3.6923076923076925,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,7427,1,-1,0.1828967424828839,1.0
14,87,5.285714285714286,1,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,5303,0,-1,0.0389140596665746,1.0
16,103,5.5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,2591,11,-1,0.0360575064874056,6.0
8,50,5.375,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6864,1,19,0.1590847603489309,1.0
12,87,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,2741,3,-1,0.1163291741283573,3.0
7,29,3.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2808,1,-1,0.0632412049522218,6.0
9,55,5.222222222222222,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,2727,7,13,1.0,3.0
18,117,5.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,2,0,0,0,1,0,0,0,2490,0,-1,0.0105849410382885,4.0
7,50,6.285714285714286,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,4988,4,-1,0.0712746073863387,3.0
10,66,5.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7061,2,-1,0.011263906425759,1.0
9,60,5.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1331,1,-1,0.0141499724652026,2.0
14,93,5.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,5580,5,-1,0.0428955542466427,5.0
24,134,4.625,2,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,4539,1,-1,0.0462432847272257,2.0
6,82,12.833333333333334,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5485,0,14,0.0327500264089217,1.0
12,74,5.25,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,789,2,-1,0.0079654972755946,1.0
9,46,4.222222222222222,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1726,1,12,0.4638317699507514,2.0
5,25,4.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3058,2,8,0.3761030496873889,1.0
12,82,5.916666666666667,1,0,0,1,0,0,0,2,0,0,0,0.0,0,1,0,2,3,0,1,0,0,0,1,0,4292,0,14,0.1046185573300894,2.0
14,101,6.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,7738,1,-1,0.0227575797729545,6.0
13,88,5.846153846153846,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,5176,5,-1,0.0487224716961944,1.0
16,97,5.125,0,0,1,1,0,0,0,0,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0,0,6981,2,-1,0.0441546275493843,5.0
5,21,3.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2440,0,8,0.3981533214820043,5.0
13,94,6.3076923076923075,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3046,0,-1,0.0861034467492967,3.0
32,233,6.3125,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4273,0,-1,0.0690933381003914,3.0
20,126,5.35,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,1,0,287,12,0,0.2677198857369882,5.0
11,76,6.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3730,1,-1,0.0964320765433432,6.0
18,114,5.388888888888889,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,2,3,1,0,0,0,0,0,0,6163,1,-1,0.0768116525884198,2.0
10,69,6.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4967,0,14,0.0341019845658881,3.0
7,44,5.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4920,4,-1,0.0113654718487625,2.0
12,83,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5868,1,-1,0.1537765122071116,6.0
17,124,6.352941176470588,0,0,0,0,0,0,0,1,1,1,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,6139,0,-1,0.0139515855550548,2.0
6,55,8.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,4183,1,6,0.427907580328398,2.0
6,30,4.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,4330,2,2,0.0414657244898244,1.0
7,36,4.285714285714286,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,197,4,12,0.0220341377144843,5.0
15,102,5.866666666666666,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3171,4,-1,0.1329580283855751,2.0
8,48,5.125,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,5467,4,-1,0.0085785792650931,5.0
10,56,4.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,7087,4,-1,0.0145224419922956,4.0
6,37,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4427,16,-1,0.0119616438271504,4.0
14,86,5.214285714285714,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,7543,2,-1,0.0159431172574556,2.0
15,106,6.133333333333334,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7456,4,-1,0.0448727981484542,1.0
8,43,4.5,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,6969,0,-1,0.0638465859074475,6.0
5,21,3.4,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5376,0,8,0.0844339960698787,4.0
11,84,6.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3305,3,-1,0.0339084897738426,1.0
22,140,5.409090909090909,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,1,0,2,0,1,0,0,0,0,0,4795,2,-1,0.0446868767436919,6.0
13,66,4.153846153846154,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,2,0,0,3353,3,-1,0.068555617636927,4.0
27,166,5.185185185185185,0,0,0,0,0,0,0,0,0,1,0,0.0,2,0,0,0,2,0,0,0,1,0,0,0,1132,3,-1,0.136914428564164,5.0
21,149,6.142857142857143,1,0,0,1,0,0,0,1,0,1,0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,6355,3,2,0.0587007459187534,2.0
6,28,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2823,10,-1,0.0239085392406729,5.0
15,107,6.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,5031,0,-1,0.0376343630576481,5.0
5,41,7.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6464,2,-1,0.0653290679908673,1.0
6,59,9.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6823,2,1,0.7130507183582441,2.0
18,133,6.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,1,0,0,1,0,0,6505,0,-1,0.0726052972004148,1.0
11,64,4.909090909090909,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,4980,3,-1,0.0649110503130517,2.0
10,65,5.6,1,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2831,4,5,0.0366113391504867,2.0
7,43,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2782,0,18,0.555852607310899,1.0
13,90,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,7852,7,-1,0.0436861788085945,6.0
24,141,4.916666666666667,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,7053,3,0,0.1990605900865723,5.0
22,147,5.7272727272727275,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,6819,1,-1,0.0434088758122769,2.0
12,67,4.666666666666667,1,0,0,1,0,0,0,1,0,0,0,0.0,0,1,0,1,2,0,0,0,0,0,0,0,4497,1,-1,0.0321461145776178,3.0
12,59,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7905,0,21,1.0,4.0
10,58,4.9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6615,4,-1,0.0256863315160347,1.0
5,29,5.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,-1,0.066686561452609,5.0
30,201,5.733333333333333,1,1,0,2,0,0,0,0,0,0,0,0.0,1,0,0,2,3,0,0,0,0,0,0,0,7163,4,4,0.0847127775772546,3.0
8,37,3.75,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2811,2,1,0.3435117657695306,2.0
23,144,5.304347826086956,1,1,0,2,0,0,0,0,0,1,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,1737,10,-1,0.0383433014813011,5.0
5,28,4.8,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3286,0,9,0.6966542152805452,2.0
13,83,5.461538461538462,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,2,0,2,0,0,0,0,1,0,0,1135,4,-1,0.0373382308303521,6.0
32,209,5.5625,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,3,0,0,0,0,0,0,0,3945,9,-1,0.0470233741351213,3.0
17,108,5.411764705882353,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,6189,5,-1,0.0150365341472712,6.0
9,62,6.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,2659,3,-1,0.0668467821251653,1.0
5,46,8.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,2558,1,-1,0.080179435037797,2.0
9,57,5.444444444444445,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2552,1,21,0.1940888252821697,2.0
10,88,7.9,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4132,3,26,0.0801582449634716,2.0
21,148,6.095238095238095,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3306,2,-1,0.0401426203788057,4.0
42,308,6.357142857142857,1,0,1,2,0,0,0,0,0,1,0,0.0,1,1,0,0,2,0,1,0,0,0,0,0,3230,7,16,0.1896279604133055,5.0
32,222,5.96875,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,821,1,-1,0.0467581706338873,1.0
7,33,3.857142857142857,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,1578,3,-1,0.0828994284412611,5.0
37,208,4.648648648648648,1,1,0,2,0,0,0,0,0,1,0,0.0,1,0,1,1,3,0,0,0,1,2,0,0,5641,1,0,1.0,5.0
9,57,5.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7788,1,-1,0.0532307473322501,5.0
8,61,6.75,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2954,3,-1,0.0543199593620885,4.0
27,187,5.962962962962963,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,1,1,0,0,3134,3,-1,0.0399026395745796,3.0
10,86,7.7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,693,0,-1,0.0411564561860769,4.0
12,96,7.083333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3534,1,-1,0.1594084374989716,5.0
13,109,7.461538461538462,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,3042,3,16,1.0,5.0
34,233,5.882352941176471,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0,0,1,2,0,1,1,0,0,1,0,3631,7,-1,0.0887562299456332,5.0
7,37,4.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5433,1,21,0.3144351313227493,2.0
14,100,6.214285714285714,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3534,9,-1,0.1112353193070324,5.0
10,58,4.9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1957,0,2,0.3199065556086314,1.0
6,31,4.333333333333333,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,438,1,-1,0.0097853764434994,1.0
12,94,6.916666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7243,0,-1,0.3400490302279799,1.0
17,100,4.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,0,0,0,0,0,0,7369,7,-1,0.0756479204822181,1.0
10,72,6.3,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3730,0,2,0.2987465813843577,6.0
27,141,4.2592592592592595,0,2,1,3,0,0,0,2,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,0,0,7325,0,-1,0.0478306708900216,1.0
7,45,5.571428571428571,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,569,0,2,0.5344500638587983,1.0
9,64,6.222222222222222,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1667,3,-1,0.052350516023572,5.0
14,77,4.571428571428571,3,0,0,3,0,0,0,0,0,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,6793,5,-1,0.0682110816858948,4.0
23,162,6.086956521739131,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1466,5,4,0.1335261273759895,5.0
26,157,5.076923076923077,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,5178,4,-1,0.137879725738924,5.0
8,46,4.875,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6017,0,2,0.3141891804992644,1.0
6,37,5.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,6294,0,-1,0.0120507059298103,4.0
12,86,6.25,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,7357,8,-1,0.0317586345631276,2.0
9,61,5.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3158,2,-1,0.0375169186574953,4.0
7,30,3.4285714285714284,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3738,0,1,0.8170107719210956,6.0
17,122,6.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7324,6,-1,0.0500963604053946,4.0
5,21,3.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5369,4,-1,0.0089351953555255,1.0
